sha256,sha1,md5,dex_date,apk_size,pkg_name,vercode,vt_detection,vt_scan_date,dex_size,markets
002A41E801AD8173C779CADF71702A519AC2EA2C498C3AE0672A9325D91D49D6,c04036d0e0b91fe18406e89d795a45f3f076d78c,9b2c5e0316a3b3a11ea4bcecd468bafd,2012-11-23 13:10:28,7452013,com.reverbnation.artistapp.i470903,1160.0,0.0,2012-11-27 10:10:22,3915132,play.google.com
002A6EF16C52850E85C45AD62F9BC0A223D7C28CC63A15EA0909895887F17EB0,871cf5156bc4c82efed56cfb447a043d5d171080,9f75c08f1d4122dabf737b047add93d2,2012-11-27 12:14:44,1902978,it.cercaziende.android.sk152910,6.0,0.0,2012-11-29 03:20:10,821724,play.google.com|PlayDrone
002AD5C5D43DAAFCC6647B66B13655B4FD8447C15E3878DA95112B4E327AA191,9247ff12cc2c85319fcfac5e26dfe008655bf8d4,e01c03675e7f9deb9d5da87ad4377288,2012-10-03 20:15:52,8562308,com.QMVSoft.InverterHD,4.0,0.0,2012-10-05 21:55:56,285620,PlayDrone|play.google.com
002DBE2DF44A661D61ACC27E37A82AB0FC726C32AEA64E5473ADD63885A800D0,26b84008184421eee5e4f91aff3abf14d12004e1,bf1e4bae1a888414d98bb2f3ef5c0e0d,2012-09-09 11:04:40,4244476,ja.ogawa.jyukugo_3moji.lite,5.0,0.0,2014-01-16 11:57:51,363888,play.google.com
0035F402C64F5B835D79D29238848ABACDED88838A3863939E94EDCF4E1B1599,5df868b71cc891fdc5159a6ef65f19a2e8b598a6,4786754156f8db7d2eefca5fedd878cb,2011-11-25 13:48:02,1161513,com.conduit.app_c940d2515f804aaeaf766b1ac76a6de6.app,2.0,0.0,2012-08-07 18:33:27,264596,play.google.com|PlayDrone
003824A11FFD397D8F0582DF22552E2E3AA34BF7A568721B203C7FB5ECE644B9,f8acb80ef006d92017ccbb8ceb9a3daf7f8a6c8e,782a30da5d9e2722c0c92812428e1a49,2010-09-17 15:32:56,16887,linkowich.android.mensur,2.0,0.0,2012-10-17 09:06:10,7368,PlayDrone|play.google.com
00396918B418029255EF971C126BF35863EE51DEFAD912524D508B85FA20B8A7,f7de713eea063e09e7eae5b51900d9fff4497dd0,e78e578ca2054519320e973789cf9752,2011-04-25 20:48:36,211813,com.dogaloney.chorenography,1.0,0.0,2013-11-13 07:30:40,137676,PlayDrone|play.google.com
003AA85DFA75234C2EE670D09CFB3878728204177AB12A8186BE718AEFD6E1B9,8f56721cf4f79903095c8f82a7c90d719c76df3e,8d7a0faa5d2fa803f35574206008062c,2012-02-15 14:11:56,59486,com.martincho.calculadoras,4.0,0.0,2014-06-23 07:25:17,24292,play.google.com
003D8B1D506A35EB2D30C26F4091FB4D626DD3C4DAA3431D314AFFF12A1D2B07,4eb523ec17332de711bd4817e4460f5e1df8c0a7,58d81eb97e014655c702dbc6e937dd25,2012-08-23 20:25:16,2330349,com.moblynx.galleryics,6.0,0.0,2013-09-26 20:01:07,1431164,play.google.com|angeeks
003E723EC7355CCA21FB6A68C187881700E22B310BEFCE7B178ED1030D6EC412,2fd3e72d3bf476530433c064b37d595f92a10f62,218a839b085c0d7fe117bb9825fd42ec,2012-08-23 14:12:54,1037439,iLog.DOA,2.0,0.0,2014-01-14 01:01:08,6320,play.google.com|PlayDrone
00437716F8B618AE6A990DDD79E5446E9B8C7980D22AA830498BDF3AEBF422C0,f510124885b479bc336e28a1fd14b6b7d4d566bf,8a9102f99f03b791d6fb47b2ef9d1c72,2012-10-18 17:32:20,6002019,xiaozhulin.medref3.com,9.0,0.0,2013-02-26 05:14:25,1172520,1mobile|play.google.com
004430C8AFF8367085447973DF9421FBE32E2016260329D0D0C7081007C65105,508b3d3a51e48b51b5b4a87595288f8f4767cc84,4824c8f7fd0f18959d34e77def9af9bd,2012-10-05 19:02:58,6493405,air.com.GoldCupGames.KitchenCatPopeyesPitaSurprise,1668000.0,0.0,2012-10-07 16:57:01,26472,PlayDrone|play.google.com
0047E3F655E1C3B3909B0C4607511E6B459782D158260367051F8DE8E79284FB,8eeca940906e710d6ddb59f453bef8b04ab7d6ad,a2b080ad62bcbb05bde26f273f2b85e7,2012-10-09 11:34:10,7556007,com.divmob.kidsjigsawvietnamese,2.0,0.0,2014-03-31 00:22:22,1408484,play.google.com|PlayDrone
004B3CAB48D8021CB1E52FBA153D637FE019E31D89021917F04335136627D806,97743986fa84623c5d16224c7f28e2677da9880a,761bd6e107aedc9eeadd3e72a2b6a6c2,2012-12-20 14:49:02,803035,com.vkem.starbasedefense,31.0,0.0,2013-02-26 21:44:35,233268,play.google.com
004CD8EBC0C0C74CE16EB44B876C8EC985B6A74EB30BE3D372E1D7D6B7BFBEB8,d5dd6686c3dadddcd52477ae554356f465931ae3,3201d5e9d037fd517ba36c3eed256f48,2012-10-12 15:05:28,14161158,com.fayuqiao.quiz.meubles,3.0,0.0,2012-10-16 23:20:28,216748,PlayDrone|play.google.com
004CE8C0015C10D558F3E6AD2C0F490952FDC1A8BA8D34945B4AF819E78B78FC,8b14cfcdf45af263331160af48f6ac6c01d86209,71b4493bc64dad5a6b1094b86cdaacd1,2012-03-02 07:13:00,84309,com.torchsoftware.sparkle,14.0,0.0,2013-06-08 16:18:45,76896,play.google.com|1mobile|PlayDrone
004CFFD0FBB61500D2D7A1AB06B697C66632F1AF51CBFF6A5BE51274383224E3,d8382b06b32fc04e90e1ef80fa28f8704ddb68c3,b2ca0c5010e07b2b84bed5561ca64b6d,2012-11-23 14:06:26,5255345,com.reverbnation.artistapp.i93107,1160.0,0.0,2014-05-05 20:55:51,3914880,play.google.com|PlayDrone
004DD55E3085A67994E6E9C202F965CEE07A081CABC44A9DD7EB2DAF58F9BE19,8612b1b07c31f60e43dee6b392068e5a88e7ff41,157baff175f6f4c3d27fba1e6e74cfa1,2012-01-31 16:49:38,3355566,com.alawar.sparky,7.0,0.0,2013-11-13 08:39:22,755560,play.google.com|PlayDrone
005258723BDD92FDF51246FE0E65382AA331A65895020815D1425BA14443323C,8f5b9508a3e2fa6aa3b5eaba454543562d21cef2,b9e61ba14d71376bbe00d7c30135e756,2012-02-20 14:16:14,20518279,com.grab.PenguinPatrolFree,2.0,0.0,2013-07-31 10:13:25,1537304,play.google.com|PlayDrone
0054E487BF8A390F37173C0DA4DB1CB2480391140C482B156F146BCF2751D39D,85659cbbaf1fbfe88021549bddb2d4f34220eb12,401d21815b87b73470409d2bafb841de,2012-02-10 16:58:04,1364878,de.evodion.seeflow_android,2.0,0.0,2012-11-12 15:20:11,170044,play.google.com|PlayDrone
0056F2D115684DE56E7380B914ADBFD8CE7AB303B57A2858981F88D3AF307D9C,554b4d800b73c75f5de2a3a116d7a319034b63d6,1801ffd9c734642b586d067913f8563e,2012-12-18 17:12:00,3571555,net.plukmobile.android,208061.0,0.0,2014-05-08 18:17:05,767980,play.google.com|PlayDrone
005722309A82F9D6B18F231F9D8BDAA609A0F80B4ACC9544C9D22720FDDF9313,db9fed8496ab12afbd52568c1f6ad3ea155ab0bb,ff9f3a1f14d4fb55efe31d0063b368d1,2011-12-11 16:43:52,13592,timie.WordlessBook,6.0,0.0,2013-11-13 20:38:48,12416,PlayDrone|play.google.com
005C78B716C4635E6E46BDD1C76A3BDAD6AC38E26BEA53FF92B2337FB8A14512,9d1512dc089ce877b0c3555340fcfea5e465520f,02ed91b818a20aa45f4e6aba12808dad,2011-10-26 20:08:30,4467093,sexycosplay2.com,1.0,0.0,2013-11-13 22:33:32,393368,play.google.com
00614ECAAC27700F988C7471B6B54A67625C5934D0400A10BBB3D88CC7EF4BEA,e3d66c3adcdb6f8ca8dbe36ab976d46e41c72888,2e61df2f150683ff89a0238853a16b82,2012-09-20 12:36:24,344627,sms.location.tracker,12.0,0.0,2014-03-31 01:50:06,483156,play.google.com|PlayDrone
0061D8CDCB4A8C3720E0CABAFF4DA087C944C70987EBEB5E34569EA127401077,e168a18b4bea7c169345d3a043167e72815a4ef6,0f01dc9e5b975b903ee478a93be2acb1,2012-05-04 16:30:40,1531738,air.mgg1summeronluxurybeachdressup,1000002.0,0.0,2013-05-06 01:47:46,21104,play.google.com
0064DA196781B913BA8D668C7B9838A297D5BA0F2EF6EFA9367863389DC659DB,dcae55a18d512cc2a84f9763c5c849a3518618ea,3444bdb1ca5795e69c0e4f8edd4bebb0,2012-04-15 12:18:06,4500034,com.techventus.cybernetx,10.0,0.0,2012-08-23 09:43:08,2250756,play.google.com|PlayDrone
006CBC4413962518366B98186A764C6D715B8F80111B8F9EAD9318F40062A07A,c533a90065c0575ba8dda449d29f109801acde02,8507c4f1dc54212485a5658e53754b3e,2012-04-04 10:55:00,490680,com.lorencook.fanlaw,3.0,0.0,2014-06-16 12:54:04,25320,play.google.com|PlayDrone
00736C3E87F48219E5F71B47ECA6F947B6BBBF535CDC33157F9A5ECD0FA9F741,ebf189ccb1bf5b23e5500147d80f562289340e8c,f76cd3e4596e85e53eab8a84ecdc9df5,2012-04-26 16:51:12,6656286,ke.co.kenya.travel,1.0,0.0,2012-12-05 08:19:18,170808,PlayDrone|play.google.com
007467A4E73399CB0E21984998CD7E4DA3EF3208B4521B756ED0417C0D855D2E,660e01cdedf87613dd00ed8cbaa317d5f4a109ce,4ebc0db814395247967a0c8a782134e7,2010-07-16 11:09:40,13445,com.sansama.helloandroid,1.0,0.0,2013-11-14 00:19:39,2200,play.google.com|PlayDrone
007527DAF757474A9770A1224B102E63028E04F62F7AFA73915971A81FE49DFB,148a294be0aa0d6e0807618aaea4f9ce2ce0c33d,8b622f7a212bb267a1fc7586a2324212,2011-11-17 13:26:42,931637,jp.ryoma.sakamoto.qqcos.idle.mirei_naitou.school,5.0,0.0,2014-06-17 04:46:57,128844,play.google.com|PlayDrone
007733E3813E7C52332D66C1BA968B5A27CC6662A1D0C749BA2B61993394A60B,cbed3f4635a4009cfcbe4f371ade7aa20a50e924,3de32a8ba4a7ee572326c890ec58e36a,2012-04-20 20:56:34,2216971,com.apps99.freds,1.0,0.0,2014-05-26 08:07:51,1043408,play.google.com|PlayDrone
007793B503363EFFF646F4BBCE27AF162D2A59D97D04854FFAD7D9036BA75ADF,b5eed03e545c0af70530f629b10231684e015c90,c49d67f837407be9b8dc744fb2334ac0,2012-10-14 17:07:34,4634754,com.reverbnation.artistapp.i715561,1160.0,0.0,2012-10-15 20:51:52,3915204,PlayDrone|play.google.com
0078C3B82E263B0EF1C422106F1EACCC08C072201C9B810E268CFBDBE4735F67,570a1f560e4efb8703ec552992669c6cf2f7c818,8fd4b34535535bd25f6e41fd2d268d82,2011-01-14 07:52:58,642572,com.newszapped,6.0,0.0,2013-01-31 19:01:12,440264,PlayDrone|play.google.com
0079B70F4D82CB912DA53DF34E55ECC2C564F2F0A72E37ABD6ACAA68AD3612F6,994b1683a4ca1b8a978bd2dfeafa69c325306070,781a470691866ccd98a7ec6321e4df0d,2012-12-13 07:06:32,300304,com.taksimbilisim.sunradyo,1.0,0.0,2012-12-13 18:05:04,394160,PlayDrone|play.google.com
007D4C04326A4B54668F8860744989CE77FC5235C0096A12BC7782E478CE8140,134cb76f8935b26610011c87ddd9919e732ff208,3c7bf194618ccfc35019c3084444518f,2011-12-22 16:43:58,15417697,com.melonmobile.android.christmascards,14.0,0.0,2013-02-26 08:33:47,290556,play.google.com|PlayDrone
007EE812805DFEE98E0832E249708064B2E91E569AB92A747491FF0668984B62,f8e8fe06928e2b1c87512502589d4ced6b001e9b,7a028065530b0c7aa9e360747d28fdfc,2012-11-23 13:16:12,1419012,com.oomovil.chenson,1.0,0.0,2012-11-30 20:00:11,1124184,1mobile|play.google.com|PlayDrone
007FDE047B046E1495B4A7C98D527B9CFB5CFE6037B5DC29723F62E22EE26995,debd5245c38c4d3ea4798be6f51f6b763a8a388a,baee8188bd2df8c68bc7390b421ea8bd,2011-11-17 16:17:44,53513,com.legrand.android,1.0,0.0,2013-02-26 14:07:39,6584,PlayDrone|play.google.com
007FF74F697A5630D8E73B3163A07D0C44152BFFE6891FD35DABD73E0EBE3D94,6c013d9ebd5cf2fca33ea4da0a914f5c89a44d74,22854442e0e8dba3fcbed40f17759918,2012-07-26 17:49:38,2722499,com.wrightmediacorp.flatbeddriver,395.0,0.0,2012-12-15 16:42:50,1368680,play.google.com
008117AC5F210866ECD65B0B8893A0768EDA8143C149902DC1ACD08C6A7ACCEE,79ff3cdf63b502b8be0df652541e8a32c6edc14d,482b11dcdbb410501e2928027e60c29c,2012-05-31 20:58:00,10224089,KeatingPub.proj,1.0,0.0,2014-05-02 12:09:14,85184,play.google.com|PlayDrone
008444ACE10ACB3156FA41EF9DBE1E0DB29F8875BBA031B1DE74D1F1869DEB6C,87c36fc701e38b416488c8a0771c54f7a023ec77,8cd3605f828a875628534a92c4bd6fce,2012-01-12 17:58:00,1017170,mingbrilliantthx.god011101princeti,6.0,0.0,2012-12-03 16:05:48,106192,play.google.com
0085F192E39FA1F5B489CC6C08C3DB60A2790E56CDA11F4E987E2D58A634D1DE,43f826fc89b06431f1608302c3943ca12c233340,17c52352490064e8866d7a1836346403,2012-12-17 10:12:38,77201,com.igurgi.sp,20.0,0.0,2014-03-05 02:49:36,97828,play.google.com|PlayDrone
00893840D74276A4F0AA5643FE6F1BFF72E25B5B5E49A1BBC43208C189ED7C8A,c3d72d7a2cc768ebd5ceb9a633bf6df300787866,7dbef18a80b9f7a301a53e7fe2034659,2012-06-27 15:27:56,389406,com.jiubang.goscreenlock.theme.ZCC,200.0,0.0,2013-08-14 03:52:08,17712,play.google.com
00894E2594F723FA4EF021818F0212292F742F6EC0928EBF19F14F3BEF4216EC,3543d82ef66bb5de8204ab9c7ebbe1c8b2136d98,490af2e471d1442bc2afc6431e87ddf5,2012-01-26 02:26:32,596803,alexey.submarines.project,4.0,0.0,2014-01-17 06:47:33,46848,play.google.com|PlayDrone
008AF44B51FC07CDDB3480BC4B2898256E3C6384B80C41C61177E53C5452123A,c4d9fc0b90de24c6a9012847f3fff2c6b128da4a,b0d424e8096cb31fad9983cc9ed353fd,2012-08-05 12:25:50,707774,com.km.instruments.speedometer,3.0,0.0,2014-05-14 08:12:55,105336,play.google.com
009066D3D487AE17164D12C8D034C884E0525F45781B2D85F4A6DA28EE504C1E,ad12e8c0fe8ac74533eff735bdf5c77eda60996a,282262690e35e0789477b80b5c35179e,2012-04-14 11:44:18,6221281,com.igugames.bowlingAlley3D,10.0,0.0,2014-05-26 20:42:13,671776,play.google.com|PlayDrone
00963377E298D53715D060FCB8502EA9D5831E8564592213ACD79EC2AA72A1D0,625f5b3b6c8f549294c4993e42da5ef68d062903,bb4426b2238b1386c9a79c2c768036c2,2012-03-18 17:19:58,542371,com.jimmybolstad.fartdetector,2.0,0.0,2014-03-30 06:54:42,441996,PlayDrone|play.google.com
009763A19554636B9A6AA56E92B9265968BC683BB67A4A6C3D27B86B636E5F11,443e128571773f686f373000143949c5132011d8,ebb1c5214b24301c3a0f0899d2f79a5e,2012-10-01 21:16:12,403765,com.exDialer.DeVviL.theme.exSensE,1.0,0.0,2014-02-28 02:29:22,8304,play.google.com|PlayDrone
0097997F4953F418FA13993DC42181F538F156EA5B5F5CC9174133134DBF3CB5,7b265cd6270be3b31b0883f6b99c70592cf4369d,094daf3683305e5db58ce019c1fc1fb7,2012-10-19 09:56:36,39926,com.kcdc.android,2.0,0.0,2013-11-13 10:24:45,35264,PlayDrone|play.google.com
00986AF58F16FEE28617270D3A4FD6F160288573627D37348546C9C4C5831D7B,1811f34e833519aac2a06dbf9090e41baf8bd27d,6f28b7a6de141deb8b5c3e8fff655b1c,2011-11-18 01:12:54,36210,org.thewheatfield.movemberbn,1.0,0.0,2014-01-14 08:30:34,13456,PlayDrone|play.google.com
00996D9DB0EA65A2D2BE963412BB778960F564C90B41EA258DDF6C504846C91C,39b2f8530fad48e14339a58789ff098d12955479,51c97a8833167e2c84db629b49246563,2012-12-19 20:09:24,670348,com.cigar.shoplocator,23.0,0.0,2014-04-02 03:50:28,559296,PlayDrone|play.google.com
00A1417E5F5DB8C5DED0F7758B625243CCCF21E141C63A02AADC67B38CFD38E1,9978be2f34d416c0981edc6ed295fc99fa4a25c7,68b388c6a0cd8313771a305f25a55df0,2012-09-19 18:21:02,179598,com.samu.the.encrypter,5.0,0.0,2014-05-01 20:09:35,346004,PlayDrone|play.google.com
00A15FBDEA2B9C6615004754F88ED31F62C54FA4D4BD9132313C92DF5CE34128,be3916174c1c28daa1a496566fbf38c5aacfb6ec,df1866e67de1ad19e6626f3fcdee3105,2012-09-10 09:54:04,263296,com.svox.classic.langpack.eng_aus_fem_trial,18.0,0.0,2014-04-24 08:47:28,186080,PlayDrone|play.google.com
00A3BF86BD904AE8142DD8F2F8EDF1A4FD5EEBB63F3F917EC0A7E3BFB674D473,fd1693400bfefc1a2327165dadd47cde9170b3f2,34b0b3b32cf5ad30524f7447e5219ae2,2012-01-25 17:40:40,5608582,air.com.inventivefx.IFXMobile,1000004.0,0.0,2013-02-27 04:11:05,21044,play.google.com|PlayDrone
00A8D95639F978FB5B7CEE44B30248CDD0B27C2CB433E5153A9B7286A3CD2B9B,f78d639b50049277f6e2f541d7bfaad6f7852571,065d883a5ee7688eb042cbb2adbd55c6,2012-08-24 14:40:50,4245433,yeyeapps.ahorcado,1.0,0.0,2014-03-28 08:57:37,1048652,play.google.com
00A9E463099AA40FFA4D2BB88B0EAB4DA285D56C5BEED36F34E614308AB39BD5,472004d4fbe89be540b2d9314ca1383b46ae9aee,3af66b68ff21a9d06323475f3b499e95,2012-03-21 16:16:00,755357,com.strongtie.adcalc,13.0,0.0,2014-05-04 02:40:10,105612,PlayDrone|play.google.com
00AA21259E66F3B680C1667D74DE5C0911F265F15CDBDE3F683AC81B416B5509,6661683c50a402b7b8428c4c723a34dd6a1a849b,790bb5bc597743ee7045e5814130dca6,2012-09-13 15:41:44,13737798,se.illusionlabs.labyrinth.lite,18.0,0.0,2013-08-05 21:48:18,201456,PlayDrone|play.google.com|proandroid|1mobile
00AA5A4834F21D7BBFF782DF68745924D5FB9F9B14EE0131C50938CAB3C661A2,20bcb386ac0412efd8c640035f93dee9518d1b4f,219269f1735cef5937b0867fb81f9aa3,2012-12-20 12:55:12,2940869,com.ggee.vividruntime.gg_1573,125.0,0.0,2014-05-26 23:32:09,1349808,PlayDrone|play.google.com
00AC9828E59FBAD82FDBDDA58A877977110AD9D404E614226EBC6F8F0358B38A,3834e10643758330fdb277a94b4e9fb4867538f7,1d9a84ec219974a0fb021def08077268,2012-05-12 22:58:00,588666,com.komp.goscreenlock.theme.pink,1.0,0.0,2013-02-26 16:28:59,17788,play.google.com
00ADE972C2F600D484A97FC784385948E2A30085CFDF8A116C0EB33455C2A226,b19cc782c642f5d607108f64a4574bab855e1970,6fee7addcc69831cb5c0827a7a922114,2012-08-08 19:59:56,16878765,com.animoca.google.topModelSportsEdition,2.0,0.0,2013-07-26 15:30:54,1730016,anzhi|PlayDrone|1mobile|play.google.com|appchina
00AF9469AFFB01C0F16E904EFC7898B171C566E0DE685A03AA738A63E02FA3D3,b2dc770453f2ff1e4920a08ae50aa09c0b2589bd,ac2a6d48b216a02eb433216b336145bd,2012-08-22 14:11:52,815172,com.raffiapplis.muselaw,1.0,0.0,2014-02-28 09:38:06,328200,PlayDrone|play.google.com
00B49E20ABF364BF7C46597E437B49E41DF74A361AC625B443F3585C6688AA8B,f6dcaf1909fedc43d4292bd898ce8e72f59e7e1b,27085adecfd1b8cdc8b24e8f5049a536,2011-12-20 02:51:14,1666612,com.mindleak.MysteriousPapyrusEn,1.0,0.0,2013-11-13 22:55:31,576332,PlayDrone|play.google.com
00B5A7FC00C7841479084D42BCE8A2DA67EE3C31FC078DBDE1572E3F533EFE78,9949c2aec2a6f2bd58d4edc40343ebe650344676,9e2c7cc8def31ffa6944687c494bf5f6,2012-04-18 02:15:14,853737,com.andromo.dev11201.app43563,13.0,0.0,2012-11-04 00:11:17,631780,play.google.com
00B855A78E8798ABC5F4D2E0896E9F74D9937C71A293DA459A42FE2C3EA82E30,0902d458e8ea4bef1764a22de9d96d131e48c1d0,e68d051dce7b9980ecd19eb1beb6c2d0,2011-04-02 04:52:20,810143,de.bvrheinland.bvrapp,2.0,0.0,2013-11-12 04:55:56,22548,PlayDrone|play.google.com
00B8905F4C2C6A4DF7D635ED8C209F6D61C839CB33498986D9287DD013394E39,85ffeb58be97c9ee024b4af36ceb420fca0d44e6,f27dfa74bef8413133cf35533832720f,2010-07-15 14:17:02,526429,be.autoccasion.carconsultingservices,2.0,0.0,2013-10-16 11:40:52,29620,PlayDrone|play.google.com
00BAA2FC9D41FDEA8390268FE50C1EE79ADE60783C8C24326F7FDEED0455A118,09556e3c7678e5d83ccf646d7144dd5120bdff13,efe46b6af1e671290c05f9c2b4409d88,2011-09-05 10:27:52,142514,com.radtek.satmeup,1.0,0.0,2012-12-03 19:49:08,327648,PlayDrone|play.google.com
00BC2AFF0717096EADC0FD74E2477A9126FB213F2293796131C5C585F9CA66E5,00169cc82f920026749b03a220bbf00fafe749bc,9e0a8eb876e75d8bcbee6ba1afc8e0e7,2012-05-01 23:45:58,1074587,com.skydict,13.0,0.0,2014-03-30 04:45:51,955464,PlayDrone|play.google.com
00BC704F64472BA5A56A070EBB436BCC78D36781F2ABE6C02872675F9C9FA725,b22e7f7e5d280749b819f37ed100535dfc0bae91,49a3acdaf389e7f2d98f8b3540a06913,2012-08-16 15:10:34,1155551,de.spotlightverlag.spotlight.wod.lite,1.0,0.0,2013-12-22 20:12:02,231688,PlayDrone|play.google.com
00BF1994ED51B433B16BABBEDC9F68DC47C24171050B9EE6189E1E36EB09F432,3ac35733b1b42926b9f819ca06f9d2088e6725e2,92e8b85b7d61639f51873a60199e777c,2011-06-29 09:40:04,167690,com.kbs.findtaxa,4.0,0.0,2012-09-12 03:41:55,35916,PlayDrone|play.google.com
00C27631386B07BB0ACF5F9399914A30A9D8B171D8F170505A25EF4A90ABBF0B,f77db4e4b1f8163122463951a6fb1579374fc3f8,c92d5620263686dc7ec87c28296d0684,2012-09-20 10:18:46,187140,com.app01090960210,1.0,0.0,2012-09-21 04:20:04,367196,PlayDrone|play.google.com
00C70E4DAD03F4B747133B3F4C5C07EB12E2045F82D8FF36BD30D437D209D530,da0a1665babf98d744c13d93b7d588b72b7617ad,1bc4d75ceffa309520b0087caee0a87e,2012-06-04 18:10:36,2946303,com.breele.akcniceny,4.0,0.0,2014-03-28 10:09:00,2256064,PlayDrone|play.google.com
00C82CAF569CBE247C7BE41721A23E84957EC8E58CCB243CA8E95CDE3BCE723F,e931e863224f225402d59348ea7eb23859c00eb5,7c5e2dc9eee8e1ed2631f89a28d8f4c2,2011-04-20 20:02:20,454942,com.homelinux.hilo.everpaper,19.0,0.0,2014-03-04 13:01:15,817000,PlayDrone|play.google.com
00CF1026833D730A19A3EABCB8AAAF74F033F881762F8673A70F71D2E1EC6F78,899a60eda2f7dcba394aab00bcfb0b1eb3f8e572,0fe291e0d82bdc4209b4cb496bd90684,2012-11-04 20:26:50,751249,com.droids.games.SportsGuess,1106.0,0.0,2013-11-18 13:59:54,260472,play.google.com
